14052,
14053,"The gallant Perseus, a son of Jupiter, was the first whaleman; and to"
14054,"the eternal honor of our calling be it said, that the first whale"
14055,attacked by our brotherhood was not killed with any sordid
14056,"intent. Those were the knightly days of our profession, when we only"
14057,"bore arms to succor the distressed, and not to fill men's"
14058,lamp-feeders. Every one knows the fine story of Perseus and
14059,"Andromeda; how the lovely Andromeda, the daughter of a king, was tied"
14060,"to a rock on the sea-coast, and as Leviathan was in the very act of"
14061,"carrying her off, Perseus, the prince of whalemen, intrepidly"
14062,"advancing, harpooned the monster, and delivered and married the"
14063,"maid. It was an admirable artistic exploit, rarely achieved by the"
14064,best harpooneers of the present day; inasmuch as this Leviathan was
14065,slain at the very first dart. And let no man doubt this Arkite story;
14066,"for in the ancient Joppa, now Jaffa, on the Syrian coast, in one of"
14067,"the Pagan temples, there stood for many ages the vast skeleton of a"
14068,"whale, which the city's legends and all the inhabitants asserted to"
14069,be the identical bones of the monster that Perseus slew. When the
14070,"Romans took Joppa, the same skeleton was carried to Italy in"
14071,triumph. What seems most singular and suggestively important in this
14072,"story, is this: it was from Joppa that Jonah set sail."
14073,
14074,"Akin to the adventure of Perseus and Andromeda- indeed, by some"
14075,supposed to be indirectly derived from it- is that famous story of
14076,St. George and the Dragon; which dragon I maintain to have been a
14077,whale; for in many old chronicles whales and dragons are strangely
14078,"jumbled together, and often stand for each other. ""Thou art as a lion"
14079,"of the waters, and as a dragon of the sea,"" said Ezekiel; hereby,"
14080,"plainly meaning a whale; in truth, some versions of the Bible use"
14081,"that word itself. Besides, it would much subtract from the glory of"
14082,the exploit had St. George but encountered a crawling reptile of the
14083,"land, instead of doing battle with the great monster of the deep. Any"
14084,"man may kill a snake, but only a Perseus, a St. George, a Coffin,"
14085,have the heart in them to march boldly up to a whale.
14086,
14087,Let not the modern paintings of this scene mislead us; for though the
14088,creature encountered by that valiant whaleman of old is vaguely
14089,"represented of a griffin-like shape, and though the battle is"
14090,"depicted on land and the saint on horseback, yet considering the"
14091,"great ignorance of those times, when the true form of the whale was"
14092,"unknown to artists; and considering that as in Perseus' case,"
14093,St. George's whale might have crawled up out of the sea on the beach;
14094,and considering that the animal ridden by St.  George might have been
14095,"only a large seal, or sea-horse; bearing all this in mind, it will"
14096,not appear altogether incompatible with the sacred legend and the
14097,"ancientest draughts of the scene, to hold this so-called dragon no"
14098,"other than the great Leviathan himself. In fact, placed before the"
14099,"strict and piercing truth, this whole story will fare like that fish,"
14100,"flesh, and fowl idol of the Philistines, Dagon by name; who being"
14101,"planted before the ark of Israel, his horse's head and both the palms"
14102,"of his hands fell off from him, and only the stump or fishy part of"
14103,"him remained. Thus, then, one of our own noble stamp, even a"
14104,"whaleman, is the tutelary guardian of England; and by good rights, we"
14105,harpooneers of Nantucket should be enrolled in the most noble order
14106,"of St. George. And therefore, let not the knights of that honorable"
14107,"company (none of whom, I venture to say, have ever had to do with a"
14108,"whale like their great patron), let them never eye a Nantucketer with"
14109,"disdain, since even in our woollen frocks and tarred trowers we are"
14110,much better entitled to St.  George's decoration than they.
14111,
14112,"Whether to admit Hercules among us or not, concerning this I long"
14113,"remained dubious: for though according to the Greek mythologies, that"
14114,antique Crockett and Kit Carson- that brawny doer of rejoicing good
14115,"deeds, was swallowed down and thrown up by a whale; still, whether"
14116,"that strictly makes a whaleman of him, that might be mooted. It"
14117,"nowhere appears that he ever actually harpooned his fish, unless,"
14118,"indeed, from the inside. Nevertheless, he may be deemed a sort of"
14119,"involuntary whaleman; at any rate the whale caught him, if he did not"
14120,the whale. I claim him for one of our clan.
14121,
14122,"But, by the best contradictory authorities, this Grecian story of"
14123,Hercules and the whale is considered to be derived from the still
14124,more ancient Hebrew story of Jonah and the whale; and vice versa;
14125,"certainly they are very similar. If I claim the demigod then, why not"
14126,the prophet?
14127,
14128,"Nor do heroes, saints, demigods, and prophets alone comprise the"
14129,whole roll of our order. Our grand master is still to be named; for
14130,"like royal kings of old times, we find the head-waters of our"
14131,fraternity in nothing short of the great gods themselves. That
14132,"wondrous oriental story is now to be rehearsed from the Shaster,"
14133,"which gives us the dread Vishnoo, one of the three persons in the"
14134,godhead of the Hindoos; gives us this divine Vishnoo himself for our
14135,"Lord;- Vishnoo, who, by the first of his ten earthly incarnations,"
14136,"has for ever set apart and sanctified the whale. When Brahma, or the"
14137,"God of Gods, saith the Shaster, resolved to recreate the world after"
14138,"one of its periodical dissolutions, he gave birth to Vishnoo, to"
14139,"preside over the work; but the Vedas, or mystical books, whose"
14140,perusal would seem to have been indispensable to Vishnoo before
14141,"beginning the creation, and which therefore must have contained"
14142,"something in the shape of practical hints to young architects, these"
14143,Vedas were lying at the bottom of the waters; so Vishnoo became
14144,"incarnate in a whale, and sounding down in him to the uttermost"
14145,"depths, rescued the sacred volumes. Was not this Vishnoo a whaleman,"
14146,then? even as a man who rides a horse is called a horseman?
14147,
14148,"Perseus, St. George, Hercules, Jonah, and Vishnoo! there's a"
14149,member-roll for you! What club but the whaleman's can head off like
14150,that?
14151,
14152,
14153,
14154,
14155,Jonah Historically Regarded
14156,
14157,
14158,Reference was made to the historical story of Jonah and the whale in
14159,the preceding chapter. Now some Nantucketers rather distrust this
14160,historical story of Jonah and the whale. But then there were some
14161,"sceptical Greeks and Romans, who, standing out from the orthodox"
14162,"pagans of their times, equally doubted the story of Hercules and the"
14163,"whale, and Arion and the dolphin; and yet their doubting those"
14164,"traditions did not make those traditions one whit the less facts, for"
14165,all that.
14166,
14167,One old Sag-Harbor whaleman's chief reason for questioning the Hebrew
14168,"story was this:- He had one of those quaint old-fashioned Bibles,"
14169,"embellished with curious, unscientific plates; one of which"
14170,represented Jonah's whale with two spouts in his head- a peculiarity
14171,only true with respect to a species of the Leviathan (the Right
14172,"Whale, and the varieties of that order), concerning which the"
14173,"fishermen have this saying, ""A penny roll would choke him""; his"
14174,"swallow is so very small. But, to this, Bishop Jebb's anticipative"
14175,"answer is ready. It is not necessary, hints the Bishop, that we"
14176,"consider Jonah as tombed in the whale's belly, but as temporarily"
14177,lodged in some part of his mouth. And this seems reasonable enough in
14178,"the good Bishop. For truly, the Right Whale's mouth would accommodate"
14179,"a couple of whist-tables, and comfortably seat all the"
14180,"players. Possibly, too, Jonah might have ensconced himself in a"
14181,"hollow tooth; but, on second thoughts, the Right Whale is toothless."
14182,
14183,Another reason which Sag-Harbor (he went by that name) urged for his
14184,"want of faith in this matter of the prophet, was something obscurely"
14185,in reference to his incarcerated body and the whale's gastric
14186,"juices. But this objection likewise falls to the ground, because a"
14187,German exegetist supposes that Jonah must have taken refuge in the
14188,floating body of a dead whale- even as the French soldiers in the
14189,"Russian campaign turned their dead horses into tents, and crawled"
14190,"into them. Besides, it has been divined by other continental"
14191,"commentators, that when Jonah was thrown overboard from the Joppa"
14192,"ship, he straightway effected his escape to another vessel near by,"
14193,"some vessel with a whale for a figure-head; and, I would add,"
14194,"possibly called ""The Whale,"" as some craft are nowadays christened"
14195,"the ""Shark,"" the ""Gull,"" the ""Eagle."" Nor have there been wanting"
14196,learned exegetists who have opined that the whale mentioned in the
14197,book of Jonah merely meant a life-preserver- an inflated bag of wind-
14198,"which the endangered prophet swam to, and so was saved from a watery"
14199,"doom. Poor Sag-Harbor, therefore, seems worsted all round. But he had"
14200,"still another reason for his want of faith. It was this, if I"
14201,remember right: Jonah was swallowed by the whale in the Mediterranean
14202,"Sea, and after three days' he was vomited up somewhere within three"
14203,"days' journey of Nineveh, a city on the Tigris, very much more than"
14204,three days' journey across from the nearest point of the
14205,Mediterranean coast. How is that?
14206,
14207,But was there no other way for the whale to land the prophet within
14208,that short distance of Nineveh? Yes. He might have carried him round
14209,by the way of the Cape of Good Hope. But not to speak of the passage
14210,"through the whole length of the Mediterranean, and another passage up"
14211,"the Persian Gulf and Red Sea, such a supposition would involve the"
14212,"complete circumnavigation of all Africa in three days, not to speak"
14213,"of the Tigris waters, near the site of Nineveh, being too shallow for"
14214,"any whale to swim in. Besides, this idea of Jonah's weathering the"
14215,Cape of Good Hope at so early a day would wrest the honor of the
14216,"discovery of that great headland from Bartholomew Diaz, its reputed"
14217,"discoverer, and so make modern history a liar."
14218,
14219,But all these foolish arguments of old Sag-Harbor only evinced his
14220,"foolish pride of reason- a thing still more reprehensible in him,"
14221,seeing that he had but little learning except what he had picked up
14222,"from the sun and the sea. I say it only shows his foolish, impious"
14223,"pride, and abominable, devilish rebellion against the reverend"
14224,"clergy. For by a Portuguese Catholic priest, this very idea of"
14225,Jonah's going to Nineveh via the Cape of Good Hope was advanced as a
14226,"signal magnification of the general miracle. And so it was.  Besides,"
14227,"to this day, the highly enlightened Turks devoutly believe in the"
14228,"historical story of Jonah. And some three centuries ago, an English"
14229,"traveller in old Harris's Voyages, speaks of a Turkish Mosque built"
14230,"in honor of Jonah, in which Mosque was a miraculous lamp that burnt"
14231,without any oil.
14232,
14233,
14234,
14235,
14236,Pitchpoling
14237,
14238,
14239,"To make them run easily and swiftly, the axles of carriages are"
14240,"anointed; and for much the same purpose, some whalers perform an"
14241,analogous operation upon their boat; they grease the bottom. Nor is
14242,"it to be doubted that as such a procedure can do no harm, it may"
14243,possibly be of no contemptible advantage; considering that oil and
14244,"water are hostile; that oil is a sliding thing, and that the object"
14245,in view is to make the boat slide bravely.  Queequeg believed
14246,"strongly in anointing his boat, and one morning not long after the"
14247,"German ship Jungfrau disappeared, took more than customary pains in"
14248,"that occupation; crawling under its bottom, where it hung over the"
14249,"side, and rubbing in the unctuousness as though diligently seeking to"
14250,insure a crop of hair from the craft's bald keel. He seemed to be
14251,working in obedience to some particular presentiment. Nor did it
14252,remain unwarranted by the event.
14253,
14254,Towards noon whales were raised; but so soon as the ship sailed down
14255,"to them, they turned and fled with swift precipitancy; a disordered"
14256,"flight, as of Cleopatra's barges from Actium."
14257,
14258,"Nevertheless, the boats pursued, and Stubb's was foremost. By great"
14259,"exertion, Tashtego at last succeeded in planting one iron; but the"
14260,"stricken whale, without at all sounding, still continued his"
14261,"horizontal flight, with added fleetness. Such unintermitted"
14262,strainings upon the planted iron must sooner or later inevitably
14263,"extract it. It became imperative to lance the flying whale, or be"
14264,content to lose him. But to haul the boat up to his flank was
14265,"impossible, he swam so fast and furious. What then remained?"
14266,
14267,"Of all the wondrous devices and dexterities, the sleights of hand and"
14268,"countless subtleties, to which the veteran whaleman is so often"
14269,"forced, none exceed that fine manoeuvre with the lance called"
14270,"pitchpoling. Small sword, or broad sword, in all its exercises boasts"
14271,nothing like it. It is only indispensable with an inveterate running
14272,whale; its grand fact and feature is the wonderful distance to which
14273,"the long lance is accurately darted from a violently rocking, jerking"
14274,"boat, under extreme headway. Steel and wood included, the entire"
14275,spear is some ten or twelve feet in length; the staff is much
14276,"slighter than that of the harpoon, and also of a lighter material-"
14277,"pine. It is furnished with a small rope called a warp, of"
14278,"considerable length, by which it can be hauled back to the hand after"
14279,darting.
14280,
14281,"But before going further, it is important to mention here, that"
14282,"though the harpoon may be pitchpoled in the same way with the lance,"
14283,"yet it is seldom done; and when done, is still less frequently"
14284,"successful, on account of the greater weight and inferior length of"
14285,"the harpoon as compared with the lance, which in effect become"
14286,"serious drawbacks. As a general thing, therefore, you must first get"
14287,"to a whale, before any pitchpoling comes into play."
14288,
14289,"Look now at Stubb; a man who from his humorous, deliberate coolness"
14290,"and equanimity in the direst emergencies, was specially qualified to"
14291,excel in pitchpoling. Look at him; he stands upright in the tossed
14292,"bow of the flying boat; wrapt in fleecy foam, the towing whale is"
14293,"forty feet ahead. Handling the long lance lightly, glancing twice or"
14294,"thrice along its length to see if it be exactly straight, Stubb"
14295,"whistlingly gathers up the coil of the wrap in one hand, so as to"
14296,"secure its free end in his grasp, leaving the rest unobstructed. Then"
14297,"holding the lance full before his waistband's middle, he levels it at"
14298,"the whale; when, covering him with it, he steadily depresses the"
14299,"butt-end in his hand, thereby elevating the point till the weapon"
14300,"stands fairly balanced upon his palm, fifteen feet in the air. He"
14301,"minds you somewhat of a juggler, balancing a long staff on his chin."
14302,"Next moment with a rapid, nameless impulse, in a superb arch the"
14303,"bright steel spans the foaming distance, and quivers in the life spot"
14304,"of the whale. Instead of sparkling water, he now spouts red blood."
14305,
14306,"""That drove the spigot out of him!"" cried Stubb. ""'Tis July's"
14307,"immortal Fourth; all fountains must run wine today! Would now, it"
14308,"were old Orleans whiskey, or old Ohio, or unspeakable old"
14309,"Monongahela! Then, Tashtego, lad, I'd have ye hold a canakin to the"
14310,"jet, and we'd drink round it! Yea, verily, hearts alive, we'd brew"
14311,"choice punch in the spread of his spout-hole there, and from that"
14312,"live punch-bowl quaff the living stuff."""
14313,
14314,"Again and again to such gamesome talk, the dexterous dart is"
14315,"repeated, the spear returning to its master like a greyhound held in"
14316,skilful leash. The agonized whale goes into his flurry; the tow-line
14317,"is slackened, and the pitchpoler dropping astern, folds his hands,"
14318,and mutely watches the monster die.
14319,
14320,
14321,
14322,
14323,The Fountain
14324,
14325,
14326,That for six thousand years- and no one knows how many millions of
14327,ages before- the great whales should have been spouting all over the
14328,"sea, and sprinkling and mistifying the gardens of the deep, as with"
14329,so many sprinkling or mistifying pots; and that for some centuries
14330,"back, thousands of hunters should have been close by the fountain of"
14331,"the whale, watching these sprinklings and spoutings- that all this"
14332,"should be, and yet, that down to this blessed minute (fifteen and a"
14333,quarter minutes past one o'clock P.M. of this sixteenth day of
14334,"December, A.D. 1851), it should still remain a problem, whether these"
14335,"spoutings are, after all, really water, or nothing but vapor- this is"
14336,surely a noteworthy thing.
14337,
14338,"Let us, then, look at this matter, along with some interesting items"
14339,contingent. Every one knows that by the peculiar cunning of their
14340,"gills, the finny tribes in general breathe the air which at all times"
14341,"is combined with the element in which they swim; hence, a herring or"
14342,"a cod might live a century, and never once raise its head above the"
14343,surface.  But owing to his marked internal structure which gives him
14344,"regular lungs, like a human being's, the whale can only live by"
14345,inhaling the disengaged air in the open atmosphere.  Wherefore the
14346,necessity for his periodical visits to the upper world. But he cannot
14347,"in any degree breathe through his mouth, for, in his ordinary"
14348,"attitude, the Sperm Whale's mouth is buried at least eight feet"
14349,"beneath the surface; and what is still more, his windpipe has no"
14350,"connexion with his mouth. No, he breathes through his spiracle alone;"
14351,and this is on the top of his head.
14352,
14353,"If I say, that in any creature breathing is only a function"
14354,"indispensable to vitality, inasmuch as it withdraws from the air a"
14355,"certain element, which being subsequently brought into contact with"
14356,"the blood imparts to the blood its vivifying principle, I do not"
14357,think I shall err; though I may possibly use some superfluous
14358,"scientific words. Assume it, and it follows that if all the blood in"
14359,"a man could be aerated with one breath, he might then seal up his"
14360,nostrils and not fetch another for a considerable time. That is to
14361,"say, he would then live without breathing. Anomalous as it may seem,"
14362,"this is precisely the case with the whale, who systematically lives,"
14363,"by intervals, his full hour and more (when at the bottom) without"
14364,"drawing a single breath, or so much as in any way inhaling a particle"
14365,"of air; for, remember, he has no gills. How is this? Between his ribs"
14366,and on each side of his spine he is supplied with a remarkable
14367,"involved Cretan labyrinth of vermicelli-like vessels, which vessels,"
14368,"when he quits the surface, are completely distended with oxygenated"
14369,"blood. So that for an hour or more, a thousand fathoms in the sea, he"
14370,"carries a surplus stock of vitality in him, just as the camel"
14371,crossing the waterless desert carries a surplus supply of drink for
14372,future use in its four supplementary stomachs. The anatomical fact of
14373,this labyrinth is indisputable; and that the supposition founded upon
14374,"it is reasonable and true, seems the more cogent to me, when I"
14375,consider the otherwise inexplicable obstinacy of that leviathan in
14376,"having his spoutings out, as the fishermen phrase it. This is what I"
14377,"mean. If unmolested, upon rising to the surface, the Sperm Whale will"
14378,continue there for a period of time exactly uniform with all his
14379,"other unmolested risings. Say he stays eleven minutes, and jets"
14380,"seventy times, that is, respires seventy breaths; then whenever he"
14381,"rises again, he will be sure to have his seventy breaths over again,"
14382,"to a minute. Now, if after he fetches a few breaths you alarm him, so"
14383,"that he sounds, he will be always dodging up again to make good his"
14384,regular allowance of air. And not till those seventy breaths are
14385,"told, will he finally go down to stay out his full term"
14386,"below. Remark, however, that in different individuals these rates are"
14387,"different; but in any one they are alike. Now, why should the whale"
14388,"thus insist upon having his spoutings out, unless it be to replenish"
14389,"his reservoir of air, ere descending for good? How obvious it is too,"
14390,that this necessity for the whale's rising exposes him to all the
14391,fatal hazards of the chase. And not by hook or by net could this vast
14392,"leviathan be caught, when sailing a thousand fathoms beneath the"
14393,"sunlight. Not so much thy skill, then, O hunter, as the great"
14394,necessities that strike the victory to thee!
14395,
14396,"In man, breathing is incessantly going on- one breath only serving"
14397,for two or three pulsations; so that whatever other business he has
14398,"to attend to, waking or sleeping, breathe he must, or die he"
14399,will. But the Sperm Whale only breathes about one seventh or Sunday
14400,of his time.
14401,
14402,It has been said that the whale only breathes through his spout-hole;
14403,"if it could truthfully be added that his spouts are mixed with water,"
14404,then I opine we should be furnished with the reason why his sense of
14405,smell seems obliterated in him; for the only thing about him that at
14406,all answers to his nose is that identical spout-hole; and being so
14407,"clogged with two elements, it could not be expected to have the power"
14408,of smelling. But owing to the mystery of the spout- whether it be
14409,water or whether it be vapor- no absolute certainty can as yet be
14410,"arrived at on this head. Sure it is, nevertheless, that the Sperm"
14411,Whale has no proper olfactories. But what does he want of them? No
14412,"roses, no violets, no Cologne-water in the sea."
14413,
14414,"Furthermore, as his windpipe solely opens into the tube of his"
14415,"spouting canal, and as that long canal- like the grand Erie Canal- is"
14416,furnished with a sort of locks (that open and shut) for the downward
14417,"retention of air or the upward exclusion of water, therefore the"
14418,"whale has no voice; unless you insult him by saying, that when he so"
14419,"strangely rumbles, he talks through his nose. But then again, what"
14420,has the whale to say? Seldom have I known any profound being that had
14421,"anything to say to this world, unless forced to stammer out something"
14422,by way of getting a living. Oh! happy that the world is such an
14423,excellent listener!
14424,
14425,"Now, the spouting canal of the Sperm Whale, chiefly intended as it is"
14426,"for the conveyance of air, and for several feet laid along,"
14427,"horizontally, just beneath the upper surface of his head, and a"
14428,little to one side; this curious canal is very much like a gas-pipe
14429,laid down in a city on one side of a street. But the question returns
14430,"whether this gas-pipe is also a water-pipe; in other words, whether"
14431,"the spout of the Sperm Whale is the mere vapor of the exhaled breath,"
14432,or whether that exhaled breath is mixed with water taken in at the
14433,"mouth, and discharged through the spiracle. It is certain that the"
14434,mouth indirectly communicates with the spouting canal; but it cannot
14435,be proved that this is for the purpose of discharging water through
14436,the spiracle. Because the greatest necessity for so doing would seem
14437,"to be, when in feeding he accidentally takes in water.  But the Sperm"
14438,"Whale's food is far beneath the surface, and there he cannot spout"
14439,"even if he would. Besides, if you regard him very closely, and time"
14440,"him with your watch, you will find that when unmolested, there is an"
14441,undeviating rhyme between the periods of his jets and the ordinary
14442,periods of respiration.
14443,
14444,But why pester one with all this reasoning on the subject? Speak out!
14445,You have seen him spout; then declare what the spout is; can you not
14446,"tell water from air? My dear sir, in this world it is not so easy to"
14447,settle these plain things. I have ever found your plain things the
14448,"knottiest of all. And as for this whale spout, you might almost stand"
14449,"in it, and yet be undecided as to what it is precisely."
14450,
14451,The central body of it is hidden in the snowy sparkling mist
14452,enveloping it; and how can you certainly tell whether any water falls
14453,"from it, when, always, when you are close enough to a whale to get a"
14454,"close view of his spout, he is in a prodigious commotion, the water"
14455,cascading all around him. And if at such times you should think that
14456,"you really perceived drops of moisture in the spout, how do you know"
14457,that they are not merely condensed from its vapor; or how do you know
14458,that they are not those identical drops superficially lodged in the
14459,"spout-hole fissure, which is countersunk into the summit of the"
14460,whale's head? For even when tranquilly swimming through the mid-day
14461,"sea in a calm, with his elevated hump sun-dried as a dromedary's in"
14462,"the desert; even then, the whale always carries a small basin of"
14463,"water on his head, as under a blazing sun you will sometimes see a"
14464,cavity in a rock filled up with rain.
14465,
14466,Nor is it at all prudent for the hunter to be over curious touching
14467,the precise nature of the whale spout. It will not do for him to be
14468,"peering into it, and putting his face in it. You cannot go with your"
14469,"pitcher to this fountain and fill it, and bring it away. For even"
14470,"when coming into slight contact with the outer, vapory shreds of the"
14471,"jet, which will often happen, your skin will feverishly smart, from"
14472,"the acridness of the thing so touching it. And I know one, who coming"
14473,"into still closer contact with the spout, whether with some"
14474,"scientific object in view, or otherwise, I cannot say, the skin"
14475,"peeled off from his cheek and arm. Wherefore, among whalemen, the"
14476,spout is deemed poisonous; they try to evade it.  Another thing; I
14477,"have heard it said, and I do not much doubt it, that if the jet is"
14478,"fairly spouted into your eyes, it will blind you. The wisest thing"
14479,"the investigator can do then, it seems to me, is to let this deadly"
14480,spout alone.
14481,
14482,"Still, we can hypothesize, even if we cannot prove and establish. My"
14483,hypothesis is this: that the spout is nothing but mist. And besides
14484,"other reasons, to this conclusion I am impelled, by considerations"
14485,touching the great inherent dignity and sublimity of the Sperm Whale;
14486,"I account him no common, shallow being, inasmuch as it is an"
14487,"undisputed fact that he is never found on soundings, or near shores;"
14488,all other whales sometimes are. He is both ponderous and
14489,profound. And I am convinced that from the heads of all ponderous
14490,"profound beings, such as Plato, Pyrrho, the Devil, Jupiter, Dante,"
14491,"and so on, there always goes up a certain semi-visible steam, while"
14492,in the act of thinking deep thoughts. While composing a little
14493,"treatise on Eternity, I had the curiosity to place a mirror before"
14494,"me; and ere long saw reflected there, a curious involved worming and"
14495,undulation in the atmosphere over my head. The invariable moisture of
14496,"my hair, while plunged in deep thought, after six cups of hot tea in"
14497,"my thin shingled attic, of an August noon; this seems an additional"
14498,argument for the above supposition.
14499,
14500,"And how nobly it raises our conceit of the mighty, misty monster, to"
14501,"behold him solemnly sailing through a calm tropical sea; his vast,"
14502,"mild head overhung by a canopy of vapor, engendered by his"
14503,"incommunicable contemplations, and that vapor- as you will sometimes"
14504,"see it- glorified by a rainbow, as if Heaven itself had put its seal"
14505,"upon his thoughts. For d'ye see, rainbows do not visit the clear air;"
14506,"they only irradiate vapor.  And so, through all the thick mists of"
14507,"the dim doubts in my mind, divine intuitions now and then shoot,"
14508,enkindling my fog with a heavenly ray. And for this I thank God; for
14509,"all have doubts; many deny; but doubts or denials, few along with"
14510,"them, have intuitions.  Doubts of all things earthly, and intuitions"
14511,of some things heavenly; this combination makes neither believer nor
14512,"infidel, but makes a man who regards them both with equal eye."
14513,
14514,
14515,
14516,
14517,The Tail
14518,
14519,
14520,"Other poets have warbled the praises of the soft eye of the antelope,"
14521,and the lovely plumage of the bird that never alights; less
14522,"celestial, I celebrate a tail."
14523,
14524,Reckoning the largest sized Sperm Whale's tail to begin at that point
14525,"of the trunk where it tapers to about the girth of a man, it"
14526,"comprises upon its upper surface alone, an area of at least fifty"
14527,square feet. The compact round body of its root expands into two
14528,"broad, firm, flat palms or flukes, gradually shoaling away to less"
14529,"than an inch in thickness. At the crotch or junction, these flukes"
14530,"slightly overlap, then sideways recede from each other like wings,"
14531,leaving a wide vacancy between. In no living thing are the lines of
14532,beauty more exquisitely defined than in the crescentic borders of
14533,"these flukes.  At its utmost expansion in the full grown whale, the"
14534,tail will considerably exceed twenty feet across.
14535,
14536,The entire member seems a dense webbed bed of welded sinews; but cut
14537,"into it, and you find that three distinct strata compose it:- upper,"
14538,"middle, and lower. The fibres in the upper and lower layers, are long"
14539,"and horizontal; those of the middle one, very short, and running"
14540,"crosswise between the outside layers. This triune structure, as much"
14541,"as anything else, imparts power to the tail. To the student of old"
14542,"Roman walls, the middle layer will furnish a curious parallel to the"
14543,thin course of tiles always alternating with the stone in those
14544,"wonderful relics of the antique, and which undoubtedly contribute so"
14545,much to the great strength of the masonry.
14546,
14547,But as if this vast local power in the tendinous tail were not
14548,"enough, the whole bulk of the leviathan is knit over with a warp and"
14549,"woof of muscular fibres and filaments, which passing on either side"
14550,"the loins and running down into the flukes, insensibly blend with"
14551,"them, and largely contribute to their might; so that in the tail the"
14552,confluent measureless force of the whole whale seems concentrated to
14553,"a point. Could annihilation occur to matter, this were the thing to"
14554,do it.
14555,
14556,"Nor does this- its amazing strength, at all tend to cripple the"
14557,graceful flexion of its motions; where infantileness of ease
14558,"undulates through a Titanism of power. On the contrary, those motions"
14559,derive their most appalling beauty from it. Real strength never
14560,"impairs beauty or harmony, but it often bestows it; and in everything"
14561,"imposingly beautiful, strength has much to do with the magic. Take"
14562,away the tied tendons that all over seem bursting from the marble in
14563,"the carved Hercules, and its charm would be gone. As devout Eckerman"
14564,"lifted the linen sheet from the naked corpse of Goethe, he was"
14565,"overwhelmed with the massive chest of the man, that seemed as a Roman"
14566,"triumphal arch. When Angelo paints even God the Father in human form,"
14567,mark what robustness is there. And whatever they may reveal of the
14568,"divine love in the Son, the soft, curled, hermaphroditical Italian"
14569,"pictures, in which his idea has been most successfully embodied;"
14570,"these pictures, so destitute as they are of all brawniness, hint"
14571,"nothing of any power, but the mere negative, feminine one of"
14572,"submission and endurance, which on all hands it is conceded, form the"
14573,peculiar practical virtues of his teachings.
14574,
14575,"Such is the subtle elasticity of the organ I treat of, that whether"
14576,"wielded in sport, or in earnest, or in anger, whatever be the mood it"
14577,"be in, its flexions are invariably marked by exceeding grace. Therein"
14578,no fairy's arm can transcend it.
14579,
14580,"Five great motions are peculiar to it. First, when used as a fin for"
14581,"progression; Second, when used as a mace in battle; Third, in"
14582,"sweeping; Fourth, in lobtailing; Fifth, in peaking flukes."
14583,
14584,"First: Being horizontal in its position, the Leviathan's tail acts in"
14585,a different manner from the tails of all other sea creatures. It
14586,"never wriggles. In man or fish, wriggling is a sign of"
14587,inferiority. To the whale his tail is the sole means of propulsion.
14588,"Scroll-wise coiled forwards beneath the body, and then rapidly sprung"
14589,"backwards, it is this which gives that singular darting, leaping"
14590,motion to the monster when furiously swimming. His side-fins only
14591,serve to steer by.
14592,
14593,"Second: It is a little significant, that while one sperm whale only"
14594,"fights another sperm whale with his head and jaw, nevertheless, in"
14595,"his conflicts with man, he chiefly and contemptuously uses his"
14596,"tail. In striking at a boat, he swiftly curves away his flukes from"
14597,"it, and the blow is only inflicted by the recoil. If it be made in"
14598,"the unobstructed air, especially if it descend to its mark, the"
14599,stroke is then simply irresistible. No ribs of man or boat can
14600,withstand it. Your only salvation lies in eluding it; but if it comes
14601,"sideways through the opposing water, then partly owing to the light"
14602,"buoyancy of the whale-boat, and the elasticity of its materials, a"
14603,"cracked rib or a dashed plank or two, a sort of stitch in the side,"
14604,is generally the most serious result. These submerged side blows are
14605,"so often received in the fishery, that they are accounted mere"
14606,"child's play.  Some one strips off a frock, and the hole is stopped."
14607,
14608,"Third: I cannot demonstrate it, but it seems to me, that in the whale"
14609,the sense of touch is concentrated in the tail; for in this respect
14610,there is a delicacy in it only equalled by the daintiness of the
14611,elephant's trunk. This delicacy is chiefly evinced in the action of
14612,"sweeping, when in maidenly gentleness the whale with a certain soft"
14613,slowness moves his immense flukes side to side upon the surface of
14614,"the sea; and if he feel but a sailor's whisker, woe to that sailor,"
14615,whiskers and all. What tenderness there is in that preliminary touch!
14616,"Had this tail any prehensile power, I should straightway bethink me"
14617,"of Darmonodes' elephant that so frequented the flower-market, and"
14618,"with low salutations presented nosegays to damsels, and then caressed"
14619,"their zones. On more accounts than one, a pity it is that the whale"
14620,does not possess this prehensile virtue in his tail; for I have heard
14621,"of yet another elephant, that when wounded in the fight, curved round"
14622,his trunk and extracted the dart.
14623,
14624,Fourth: Stealing unawares upon the whale in the fancied security of
14625,"the middle of solitary seas, you find him unbent from the vast"
14626,"corpulence of his dignity, and kitten-like, he plays on the ocean as"
14627,if it were a hearth. But still you see his power in his play. The
14628,broad palms of his tail are flirted high into the air! then smiting
14629,"the surface, the thunderous concussion resounds for miles. You would"
14630,almost think a great gun had been discharged; and if you noticed the
14631,"light wreath of vapor from the spiracle at his other extremity, you"
14632,would think that that was the smoke from the touch-hole.
14633,
14634,Fifth: As in the ordinary floating posture of the leviathan the
14635,"flukes lies considerably below the level of his back, they are then"
14636,completely out of sight beneath the surface; but when he is about to
14637,"plunge into the deeps, his entire flukes with at least thirty feet of"
